               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 159,            0.054781,            0.082879,            0.032378,             0.59247,             0.43244,              0.4528,             0.23392,            0.052392,            0.053256,              0.0217,           0.0051234,           0.0051234,           0.0051234
                 160,            0.054804,            0.082797,            0.032386,             0.58839,             0.43477,             0.45333,             0.23433,            0.052337,            0.053251,            0.021683,           0.0050765,           0.0050765,           0.0050765
                 161,            0.054759,            0.082746,            0.032273,             0.60339,             0.42807,             0.45383,              0.2347,            0.052306,            0.053243,            0.021659,           0.0050296,           0.0050296,           0.0050296
                 162,            0.054705,            0.082769,            0.032342,             0.58788,             0.43604,             0.45421,             0.23503,            0.052301,            0.053239,            0.021636,           0.0049828,           0.0049828,           0.0049828
                 163,            0.054778,            0.082665,            0.032305,             0.58744,             0.43724,             0.45482,             0.23587,            0.052271,            0.053229,            0.021613,            0.004936,            0.004936,            0.004936
                 164,            0.054659,            0.082619,            0.032255,             0.60169,             0.43108,             0.45529,             0.23614,            0.052263,             0.05322,            0.021587,           0.0048893,           0.0048893,           0.0048893
                 165,            0.054572,            0.082559,            0.032164,             0.58916,             0.43839,             0.45589,             0.23628,            0.052271,            0.053204,             0.02156,           0.0048426,           0.0048426,           0.0048426
                 166,            0.054559,            0.082525,            0.032061,             0.59487,             0.43541,             0.45615,              0.2366,            0.052243,            0.053187,            0.021538,            0.004796,            0.004796,            0.004796
                 167,            0.054535,             0.08257,            0.031913,              0.5828,             0.44209,             0.45634,               0.237,            0.052207,            0.053176,            0.021516,           0.0047495,           0.0047495,           0.0047495
                 168,            0.054526,            0.082679,            0.031971,             0.59429,             0.43647,              0.4567,             0.23716,            0.052209,            0.053171,            0.021497,           0.0047031,           0.0047031,           0.0047031
                 169,            0.054408,            0.082345,            0.032116,             0.60134,             0.43241,             0.45656,             0.23699,            0.052229,            0.053169,             0.02149,           0.0046568,           0.0046568,           0.0046568
                 170,            0.054489,            0.082762,            0.031868,             0.58453,             0.44072,              0.4566,             0.23699,            0.052239,            0.053166,            0.021479,           0.0046105,           0.0046105,           0.0046105
                 171,            0.054405,            0.082299,            0.031921,             0.58837,             0.43901,             0.45715,             0.23708,            0.052242,            0.053159,            0.021454,           0.0045644,           0.0045644,           0.0045644
                 172,            0.054391,            0.082575,             0.03184,             0.58902,             0.43843,             0.45753,             0.23735,            0.052232,            0.053147,            0.021426,           0.0045184,           0.0045184,           0.0045184
                 173,            0.054356,            0.082254,            0.031738,             0.59482,             0.43643,             0.45818,             0.23767,            0.052214,            0.053138,            0.021402,           0.0044724,           0.0044724,           0.0044724
                 174,            0.054258,            0.082367,            0.031756,             0.60079,             0.43477,             0.45842,             0.23802,             0.05219,            0.053119,            0.021384,           0.0044266,           0.0044266,           0.0044266
                 175,            0.054287,            0.082504,             0.03164,             0.59359,             0.43895,             0.45868,             0.23814,            0.052181,            0.053121,             0.02137,           0.0043809,           0.0043809,           0.0043809
                 176,            0.054284,            0.082321,              0.0316,             0.59571,             0.43802,             0.45892,             0.23858,            0.052151,            0.053118,            0.021353,           0.0043353,           0.0043353,           0.0043353
                 177,            0.054198,            0.082201,            0.031545,             0.60217,             0.43568,             0.45925,             0.23882,            0.052148,            0.053108,            0.021336,           0.0042899,           0.0042899,           0.0042899
                 178,            0.054226,            0.082283,            0.031414,             0.59511,             0.43922,             0.45962,             0.23905,            0.052116,            0.053103,            0.021321,           0.0042445,           0.0042445,           0.0042445
                 179,            0.054178,            0.082102,            0.031464,              0.5892,             0.44272,             0.46023,             0.23937,            0.052105,            0.053089,            0.021297,           0.0041994,           0.0041994,           0.0041994
                 180,            0.054253,            0.082374,            0.031449,             0.58353,             0.44543,             0.46067,             0.23956,            0.052096,            0.053078,            0.021275,           0.0041543,           0.0041543,           0.0041543
                 181,            0.054094,            0.082085,            0.031447,             0.59609,             0.43921,             0.46103,             0.23941,            0.052119,            0.053062,            0.021255,           0.0041094,           0.0041094,           0.0041094
                 182,            0.054054,            0.082283,            0.031311,              0.5863,             0.44475,             0.46125,             0.23941,            0.052123,            0.053054,            0.021236,           0.0040647,           0.0040647,           0.0040647
                 183,            0.054016,            0.082045,            0.031305,             0.59684,             0.44036,              0.4618,             0.23961,            0.052097,            0.053045,            0.021211,           0.0040201,           0.0040201,           0.0040201
                 184,            0.053999,            0.082143,            0.031182,             0.60493,             0.43616,             0.46201,              0.2399,            0.052086,            0.053035,            0.021194,           0.0039757,           0.0039757,           0.0039757
                 185,             0.05402,            0.082186,            0.031111,             0.59197,             0.44299,             0.46246,             0.23986,            0.052099,            0.053025,            0.021173,           0.0039314,           0.0039314,           0.0039314
                 186,            0.053992,            0.082395,            0.030961,             0.59452,             0.44199,             0.46279,             0.24026,            0.052089,            0.053015,            0.021155,           0.0038873,           0.0038873,           0.0038873
                 187,            0.053996,            0.082208,            0.031103,             0.61046,             0.43508,             0.46317,             0.24045,            0.052077,            0.053001,            0.021127,           0.0038434,           0.0038434,           0.0038434
                 188,            0.053891,            0.081778,            0.031026,             0.59237,             0.44487,             0.46364,             0.24058,            0.052079,            0.052991,            0.021103,           0.0037997,           0.0037997,           0.0037997
                 189,            0.053882,             0.08217,            0.030969,             0.60078,             0.44138,               0.464,             0.24083,            0.052077,            0.052987,            0.021087,           0.0037562,           0.0037562,           0.0037562
                 190,            0.053802,             0.08231,            0.030834,             0.60137,             0.44152,             0.46452,             0.24106,            0.052068,            0.052978,            0.021069,           0.0037128,           0.0037128,           0.0037128
                 191,            0.053872,            0.082012,            0.030912,              0.6025,               0.441,              0.4647,             0.24106,            0.052065,            0.052971,            0.021056,           0.0036697,           0.0036697,           0.0036697
                 192,            0.053766,            0.081627,            0.030747,             0.61361,             0.43599,             0.46524,             0.24152,            0.052045,            0.052957,            0.021039,           0.0036267,           0.0036267,           0.0036267
                 193,            0.053686,            0.081461,            0.030788,             0.59566,             0.44527,             0.46548,             0.24205,            0.052007,            0.052948,            0.021028,            0.003584,            0.003584,            0.003584
                 194,            0.053662,            0.081784,            0.030591,             0.59742,               0.445,             0.46609,             0.24264,            0.051952,            0.052933,             0.02102,           0.0035415,           0.0035415,           0.0035415
                 195,            0.053646,            0.081881,            0.030684,             0.60037,             0.44362,             0.46629,              0.2432,            0.051906,            0.052922,            0.021011,           0.0034991,           0.0034991,           0.0034991
                 196,            0.053674,            0.082102,            0.030436,             0.60256,             0.44326,             0.46659,             0.24371,            0.051854,            0.052912,               0.021,            0.003457,            0.003457,            0.003457
                 197,            0.053584,            0.081551,            0.030617,             0.59061,             0.45001,             0.46705,             0.24424,            0.051825,            0.052897,             0.02098,           0.0034152,           0.0034152,           0.0034152
                 198,            0.053476,            0.081814,            0.030483,             0.59819,             0.44587,             0.46718,             0.24459,            0.051798,            0.052894,            0.020965,           0.0033735,           0.0033735,           0.0033735
                 199,             0.05354,            0.081414,            0.030446,             0.60951,             0.44074,             0.46738,             0.24484,            0.051774,            0.052881,            0.020951,           0.0033321,           0.0033321,           0.0033321
                 200,            0.053434,            0.081449,            0.030345,             0.60137,             0.44543,             0.46778,             0.24529,            0.051732,            0.052869,            0.020934,           0.0032909,           0.0032909,           0.0032909
                 201,            0.053412,            0.081481,             0.03031,             0.60813,             0.44276,             0.46822,             0.24557,            0.051717,            0.052855,             0.02091,             0.00325,             0.00325,             0.00325
                 202,            0.053403,            0.081574,            0.030158,              0.6041,             0.44455,             0.46862,             0.24574,            0.051709,            0.052844,            0.020885,           0.0032093,           0.0032093,           0.0032093
                 203,            0.053347,            0.081678,            0.030146,             0.61604,             0.43902,             0.46883,             0.24579,            0.051726,            0.052835,            0.020866,           0.0031689,           0.0031689,           0.0031689
                 204,             0.05333,            0.081619,             0.03018,             0.61274,             0.44074,              0.4692,             0.24611,            0.051718,             0.05283,            0.020845,           0.0031287,           0.0031287,           0.0031287
                 205,            0.053404,            0.081571,            0.030204,              0.6002,             0.44764,             0.46953,             0.24653,            0.051668,            0.052818,            0.020825,           0.0030888,           0.0030888,           0.0030888
                 206,            0.053257,            0.081234,            0.029999,             0.59511,             0.44988,             0.46959,             0.24661,            0.051675,            0.052804,            0.020807,           0.0030491,           0.0030491,           0.0030491
                 207,            0.053295,            0.081215,            0.030074,             0.60025,             0.44826,             0.47005,             0.24699,            0.051646,            0.052802,            0.020785,           0.0030097,           0.0030097,           0.0030097
                 208,            0.053204,            0.081409,            0.029909,             0.59697,             0.45036,             0.47043,             0.24735,            0.051628,            0.052805,            0.020767,           0.0029706,           0.0029706,           0.0029706
                 209,            0.053154,             0.08117,            0.029859,             0.60283,             0.44759,             0.47095,             0.24797,            0.051593,            0.052793,            0.020752,           0.0029318,           0.0029318,           0.0029318
                 210,            0.053197,            0.081312,            0.029912,             0.60497,             0.44691,             0.47135,             0.24841,            0.051567,            0.052785,            0.020727,           0.0028932,           0.0028932,           0.0028932
                 211,            0.053041,            0.081336,            0.029812,             0.60253,             0.44868,             0.47166,             0.24841,            0.051568,            0.052775,            0.020708,            0.002855,            0.002855,            0.002855
                 212,            0.053065,            0.081198,            0.029776,              0.6033,             0.44844,             0.47196,             0.24872,            0.051558,            0.052764,            0.020689,            0.002817,            0.002817,            0.002817
                 213,            0.053006,             0.08129,            0.029672,             0.61052,             0.44537,              0.4723,             0.24846,             0.05157,            0.052753,            0.020672,           0.0027793,           0.0027793,           0.0027793
                 214,            0.052964,            0.081089,             0.02959,             0.60922,             0.44582,              0.4725,             0.24888,            0.051536,            0.052747,            0.020654,           0.0027419,           0.0027419,           0.0027419
                 215,            0.052902,            0.081006,             0.02954,             0.60803,             0.44718,             0.47314,             0.24944,            0.051497,            0.052735,            0.020635,           0.0027048,           0.0027048,           0.0027048
                 216,            0.052881,            0.080744,            0.029482,             0.60828,             0.44744,             0.47333,             0.24988,            0.051451,            0.052726,            0.020622,           0.0026681,           0.0026681,           0.0026681
                 217,            0.052845,            0.080916,            0.029484,             0.60202,             0.45069,             0.47363,             0.25049,              0.0514,             0.05272,            0.020608,           0.0026316,           0.0026316,           0.0026316
                 218,            0.052826,            0.080759,            0.029419,             0.59956,             0.45254,             0.47395,             0.25088,             0.05138,            0.052716,            0.020592,           0.0025954,           0.0025954,           0.0025954
                 219,            0.052789,            0.080843,             0.02938,             0.60523,             0.45089,             0.47447,             0.25104,            0.051384,            0.052703,            0.020579,           0.0025596,           0.0025596,           0.0025596
                 220,             0.05276,            0.080777,            0.029311,             0.60116,             0.45344,             0.47472,              0.2513,            0.051359,            0.052702,            0.020569,           0.0025241,           0.0025241,           0.0025241
                 221,            0.052676,            0.080724,            0.029269,             0.60456,             0.45207,             0.47496,             0.25129,            0.051355,            0.052689,            0.020556,           0.0024889,           0.0024889,           0.0024889
                 222,            0.052717,            0.080885,            0.029163,             0.59977,             0.45499,             0.47521,              0.2517,            0.051331,            0.052684,            0.020539,           0.0024541,           0.0024541,           0.0024541
                 223,            0.052644,            0.080709,            0.029122,             0.61252,             0.44871,             0.47531,             0.25213,            0.051295,            0.052688,            0.020527,           0.0024195,           0.0024195,           0.0024195
                 224,            0.052661,            0.080656,            0.029008,             0.61898,             0.44588,             0.47562,             0.25228,            0.051283,            0.052685,            0.020511,           0.0023854,           0.0023854,           0.0023854
                 225,            0.052593,            0.080556,            0.028909,             0.61671,             0.44733,             0.47575,             0.25228,            0.051281,             0.05268,            0.020495,           0.0023515,           0.0023515,           0.0023515
                 226,            0.052541,            0.080744,            0.029013,             0.61595,             0.44738,             0.47565,             0.25209,            0.051293,            0.052675,            0.020474,            0.002318,            0.002318,            0.002318
                 227,            0.052569,            0.080609,            0.028898,              0.6114,             0.45027,             0.47611,              0.2525,            0.051252,            0.052668,            0.020457,           0.0022849,           0.0022849,           0.0022849
                 228,            0.052469,            0.080727,            0.028811,             0.60683,             0.45312,             0.47643,             0.25256,            0.051247,            0.052658,            0.020433,           0.0022521,           0.0022521,           0.0022521
                 229,            0.052469,            0.080501,            0.028854,             0.60216,             0.45621,             0.47676,             0.25243,            0.051276,            0.052643,            0.020411,           0.0022196,           0.0022196,           0.0022196
                 230,            0.052384,            0.080696,            0.028818,              0.6111,             0.45147,             0.47706,             0.25274,            0.051257,            0.052632,            0.020394,           0.0021876,           0.0021876,           0.0021876
                 231,            0.052366,            0.080567,            0.028674,             0.60713,             0.45412,             0.47752,             0.25283,            0.051251,            0.052622,            0.020375,           0.0021558,           0.0021558,           0.0021558
                 232,            0.052398,            0.080762,            0.028671,             0.61124,             0.45266,             0.47781,             0.25294,            0.051255,            0.052618,             0.02036,           0.0021245,           0.0021245,           0.0021245
                 233,            0.052385,            0.080217,            0.028642,             0.61147,             0.45321,             0.47803,              0.2529,            0.051269,            0.052612,            0.020348,           0.0020935,           0.0020935,           0.0020935
                 234,            0.052333,            0.080637,            0.028403,             0.60158,             0.45839,             0.47815,             0.25276,            0.051284,            0.052612,            0.020338,           0.0020629,           0.0020629,           0.0020629
                 235,            0.052159,            0.080298,            0.028467,              0.6169,             0.45114,             0.47851,             0.25308,            0.051253,            0.052594,            0.020328,           0.0020327,           0.0020327,           0.0020327
                 236,            0.052192,            0.080391,            0.028374,             0.61695,             0.45166,             0.47893,             0.25369,            0.051234,            0.052584,            0.020315,           0.0020028,           0.0020028,           0.0020028
                 237,            0.052145,             0.08037,            0.028404,             0.61423,             0.45331,             0.47923,             0.25401,            0.051226,            0.052571,            0.020297,           0.0019734,           0.0019734,           0.0019734
                 238,            0.052088,            0.080251,            0.028335,             0.61485,             0.45364,             0.47949,             0.25451,            0.051193,            0.052562,             0.02028,           0.0019443,           0.0019443,           0.0019443
                 239,            0.052099,            0.079967,            0.028333,             0.60888,             0.45692,             0.47956,             0.25491,            0.051171,            0.052555,            0.020267,           0.0019156,           0.0019156,           0.0019156
                 240,            0.052083,            0.080199,            0.028319,             0.61508,             0.45368,             0.47981,             0.25515,            0.051149,            0.052542,            0.020251,           0.0018873,           0.0018873,           0.0018873
                 241,            0.052031,              0.0801,            0.028162,             0.61547,             0.45402,             0.48024,             0.25531,            0.051156,            0.052536,            0.020235,           0.0018594,           0.0018594,           0.0018594
                 242,            0.051913,            0.079724,             0.02808,             0.62527,             0.44935,             0.48066,              0.2558,            0.051121,             0.05252,             0.02021,           0.0018319,           0.0018319,           0.0018319
                 243,            0.051918,            0.080052,            0.028052,             0.61905,             0.45299,             0.48076,             0.25571,            0.051132,            0.052512,            0.020195,           0.0018048,           0.0018048,           0.0018048
                 244,            0.051844,             0.08027,            0.027911,              0.6177,             0.45359,             0.48096,             0.25598,             0.05112,            0.052508,            0.020182,           0.0017781,           0.0017781,           0.0017781
                 245,            0.051985,            0.079979,            0.027915,             0.61673,             0.45464,             0.48151,             0.25598,            0.051117,              0.0525,            0.020168,           0.0017519,           0.0017519,           0.0017519
                 246,            0.051878,            0.079978,            0.027871,             0.62535,              0.4508,             0.48187,             0.25638,            0.051104,            0.052489,            0.020158,            0.001726,            0.001726,            0.001726
                 247,            0.051876,            0.079892,            0.027906,             0.62118,             0.45294,             0.48203,             0.25651,            0.051102,            0.052476,            0.020147,           0.0017005,           0.0017005,           0.0017005
                 248,            0.051791,            0.079941,            0.027725,             0.60947,             0.45913,             0.48242,             0.25698,            0.051065,            0.052468,            0.020132,           0.0016755,           0.0016755,           0.0016755
                 249,            0.051763,            0.079702,            0.027803,             0.62241,             0.45287,             0.48273,             0.25724,            0.051035,            0.052463,            0.020123,           0.0016509,           0.0016509,           0.0016509
                 250,            0.051637,             0.07999,            0.027744,              0.6142,             0.45712,             0.48297,             0.25745,            0.051022,            0.052454,            0.020112,           0.0016267,           0.0016267,           0.0016267
                 251,            0.051683,            0.079817,            0.027678,              0.6204,             0.45421,             0.48317,             0.25793,            0.050996,             0.05245,            0.020105,           0.0016029,           0.0016029,           0.0016029
                 252,            0.051648,            0.079627,             0.02749,             0.61813,             0.45562,             0.48353,             0.25791,            0.051009,            0.052435,            0.020095,           0.0015795,           0.0015795,           0.0015795
                 253,            0.051695,            0.079881,            0.027566,             0.62232,             0.45422,             0.48385,             0.25815,            0.050991,            0.052432,            0.020084,           0.0015566,           0.0015566,           0.0015566
                 254,            0.051651,            0.079791,            0.027517,             0.61908,              0.4562,             0.48389,             0.25828,            0.050997,            0.052427,            0.020075,           0.0015341,           0.0015341,           0.0015341
                 255,            0.051535,            0.079591,            0.027473,             0.61646,             0.45815,             0.48418,             0.25838,            0.050997,            0.052432,            0.020065,           0.0015121,           0.0015121,           0.0015121
                 256,            0.051599,            0.079853,            0.027414,             0.62089,             0.45605,             0.48447,             0.25867,            0.050982,            0.052428,            0.020054,           0.0014905,           0.0014905,           0.0014905
                 257,            0.051578,            0.079608,            0.027443,              0.6116,             0.46057,             0.48466,             0.25889,            0.050968,            0.052431,            0.020036,           0.0014693,           0.0014693,           0.0014693
                 258,            0.051517,            0.079591,            0.027388,             0.60769,             0.46333,             0.48492,             0.25928,            0.050948,            0.052421,            0.020021,           0.0014486,           0.0014486,           0.0014486
                 259,            0.051498,            0.079625,            0.027421,             0.60898,             0.46251,             0.48514,             0.25927,            0.050932,            0.052416,             0.02001,           0.0014283,           0.0014283,           0.0014283
                 260,            0.051399,            0.079331,            0.027188,             0.61672,             0.45938,             0.48558,             0.25977,            0.050887,            0.052418,            0.020004,           0.0014084,           0.0014084,           0.0014084
                 261,            0.051407,            0.079473,            0.027115,             0.62075,             0.45785,             0.48602,             0.26009,            0.050861,            0.052415,            0.019999,            0.001389,            0.001389,            0.001389
                 262,             0.05139,            0.079875,            0.027252,             0.61867,             0.45911,             0.48636,             0.26016,            0.050863,            0.052405,            0.019991,           0.0013701,           0.0013701,           0.0013701
                 263,            0.051394,            0.079365,            0.027023,             0.61239,             0.46038,             0.48652,              0.2604,            0.050846,            0.052401,             0.01998,           0.0013516,           0.0013516,           0.0013516
                 264,             0.05132,            0.079448,            0.027043,             0.60715,             0.46273,              0.4866,             0.26021,            0.050878,            0.052401,            0.019974,           0.0013336,           0.0013336,           0.0013336
                 265,            0.051248,            0.079476,            0.027036,             0.61268,             0.45987,              0.4868,             0.26024,            0.050889,            0.052398,            0.019965,            0.001316,            0.001316,            0.001316
                 266,            0.051163,            0.079338,            0.027025,             0.61462,             0.45861,             0.48671,             0.25994,            0.050897,            0.052387,            0.019954,           0.0012989,           0.0012989,           0.0012989
                 267,             0.05119,            0.079173,            0.026966,             0.61497,             0.45883,             0.48683,             0.26011,            0.050875,            0.052377,             0.01994,           0.0012822,           0.0012822,           0.0012822
                 268,            0.051228,            0.079654,            0.026852,             0.60602,             0.46367,             0.48707,             0.26052,             0.05083,            0.052364,            0.019935,            0.001266,            0.001266,            0.001266
                 269,            0.051164,            0.079306,            0.026892,             0.62397,             0.45388,             0.48729,             0.26068,            0.050822,            0.052366,            0.019933,           0.0012503,           0.0012503,           0.0012503
                 270,            0.051072,            0.078772,            0.026836,             0.62582,             0.45336,             0.48733,             0.26092,            0.050808,            0.052352,            0.019927,            0.001235,            0.001235,            0.001235
                 271,            0.051167,            0.079206,            0.026878,             0.61692,             0.45861,             0.48757,             0.26137,            0.050783,            0.052347,            0.019922,           0.0012202,           0.0012202,           0.0012202
                 272,            0.051117,            0.078947,            0.026808,             0.62259,             0.45535,             0.48794,             0.26157,            0.050774,            0.052339,            0.019913,           0.0012059,           0.0012059,           0.0012059
                 273,            0.051073,             0.07889,            0.026714,             0.61594,             0.45949,             0.48834,             0.26202,            0.050759,            0.052332,            0.019908,           0.0011921,           0.0011921,           0.0011921
                 274,            0.051074,             0.07907,            0.026791,              0.6226,             0.45689,             0.48873,              0.2623,            0.050736,            0.052324,            0.019902,           0.0011787,           0.0011787,           0.0011787
                 275,            0.051057,            0.079015,            0.026767,             0.62105,             0.45757,             0.48878,              0.2628,             0.05071,            0.052318,            0.019893,           0.0011658,           0.0011658,           0.0011658
                 276,            0.051125,            0.079464,            0.026576,             0.61571,             0.46097,             0.48908,             0.26296,            0.050702,            0.052316,            0.019885,           0.0011533,           0.0011533,           0.0011533
                 277,            0.050991,             0.07885,            0.026616,             0.60336,             0.46718,              0.4894,             0.26318,            0.050682,            0.052312,            0.019876,           0.0011414,           0.0011414,           0.0011414
                 278,            0.051022,            0.079207,            0.026658,             0.62049,             0.45853,             0.48933,             0.26329,            0.050689,            0.052308,            0.019867,           0.0011299,           0.0011299,           0.0011299
                 279,            0.050984,            0.079089,             0.02665,             0.61314,              0.4626,             0.48946,             0.26358,            0.050662,            0.052306,            0.019855,           0.0011189,           0.0011189,           0.0011189
                 280,            0.050963,            0.078927,            0.026539,              0.6075,             0.46561,             0.48954,             0.26386,            0.050653,              0.0523,            0.019844,           0.0011084,           0.0011084,           0.0011084
                 281,            0.050967,            0.078972,            0.026518,             0.60949,             0.46533,             0.48982,              0.2642,            0.050632,            0.052297,            0.019835,           0.0010983,           0.0010983,           0.0010983
                 282,            0.050964,            0.078927,            0.026415,             0.60576,              0.4672,             0.48999,             0.26459,            0.050624,            0.052294,            0.019826,           0.0010888,           0.0010888,           0.0010888
                 283,            0.050982,            0.079211,            0.026494,             0.61862,             0.46102,             0.49003,             0.26473,            0.050613,            0.052295,            0.019818,           0.0010797,           0.0010797,           0.0010797
                 284,              0.0509,            0.079069,             0.02646,             0.61272,             0.46406,             0.49002,               0.265,            0.050609,              0.0523,            0.019809,           0.0010711,           0.0010711,           0.0010711
                 285,            0.050824,            0.078943,            0.026416,             0.62292,             0.45918,             0.49016,             0.26484,            0.050611,            0.052295,              0.0198,            0.001063,            0.001063,            0.001063
                 286,            0.050891,            0.078806,            0.026426,              0.6112,             0.46416,             0.49016,             0.26501,            0.050585,            0.052287,            0.019797,           0.0010554,           0.0010554,           0.0010554
                 287,            0.050871,            0.078974,            0.026455,             0.61881,             0.46029,             0.49021,             0.26499,            0.050589,            0.052294,             0.01979,           0.0010483,           0.0010483,           0.0010483
                 288,            0.050866,            0.078841,             0.02633,             0.61619,             0.46201,             0.49025,             0.26484,            0.050594,            0.052292,            0.019787,           0.0010416,           0.0010416,           0.0010416
                 289,            0.050882,            0.078965,            0.026413,             0.61174,             0.46446,             0.49037,             0.26487,            0.050582,            0.052291,            0.019784,           0.0010355,           0.0010355,           0.0010355
                 290,            0.050869,            0.079102,            0.026285,             0.61354,             0.46369,             0.49051,             0.26487,            0.050572,            0.052295,            0.019786,           0.0010298,           0.0010298,           0.0010298
                 291,            0.050817,            0.078843,            0.026349,             0.61509,             0.46243,             0.49073,             0.26499,             0.05058,            0.052298,            0.019787,           0.0010247,           0.0010247,           0.0010247
                 292,            0.050767,            0.078915,            0.026284,             0.60892,             0.46531,              0.4905,              0.2645,            0.050628,            0.052302,            0.019781,             0.00102,             0.00102,             0.00102
                 293,            0.050775,            0.078529,            0.026279,             0.60298,             0.46814,             0.49034,             0.26422,            0.050647,            0.052296,            0.019782,           0.0010158,           0.0010158,           0.0010158
                 294,            0.050844,            0.078956,            0.026287,             0.61065,             0.46402,             0.49051,              0.2643,            0.050647,            0.052298,            0.019777,           0.0010121,           0.0010121,           0.0010121
                 295,             0.05072,             0.07858,            0.026181,             0.61607,             0.46202,             0.49066,             0.26407,            0.050675,              0.0523,            0.019773,           0.0010089,           0.0010089,           0.0010089
                 296,            0.050759,            0.078883,            0.026293,             0.62273,             0.45867,             0.49052,             0.26404,            0.050682,            0.052301,            0.019769,           0.0010062,           0.0010062,           0.0010062
                 297,            0.050743,            0.078948,            0.026236,             0.62642,             0.45715,             0.49066,              0.2642,            0.050667,            0.052295,            0.019765,           0.0010039,           0.0010039,           0.0010039
                 298,            0.050838,            0.079061,            0.026304,             0.61523,             0.46221,             0.49085,             0.26472,             0.05063,            0.052284,            0.019763,           0.0010022,           0.0010022,           0.0010022
                 299,            0.050828,            0.078748,            0.026297,             0.61512,             0.46244,             0.49085,             0.26515,            0.050602,            0.052283,            0.019755,            0.001001,            0.001001,            0.001001
