               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 236,            0.052109,            0.080136,            0.028269,             0.60489,             0.45212,             0.47448,             0.25188,             0.05161,            0.052724,            0.020576,           0.0020028,           0.0020028,           0.0020028
                 237,            0.052156,            0.080156,            0.028293,             0.61034,             0.44974,             0.47466,               0.252,            0.051606,            0.052715,            0.020563,           0.0019734,           0.0019734,           0.0019734
                 238,            0.052014,            0.080195,            0.028128,             0.60988,             0.44971,               0.475,              0.2524,            0.051572,             0.05271,            0.020546,           0.0019443,           0.0019443,           0.0019443
                 239,            0.052027,            0.079883,            0.028139,             0.60964,             0.45026,             0.47537,             0.25283,            0.051542,            0.052697,             0.02053,           0.0019156,           0.0019156,           0.0019156
                 240,            0.051782,            0.080204,             0.02741,             0.60601,             0.45312,             0.47607,             0.25338,            0.051505,             0.05269,            0.020517,           0.0018873,           0.0018873,           0.0018873
                 241,            0.051693,            0.079514,            0.027512,             0.62337,             0.44496,             0.47642,             0.25366,            0.051503,            0.052689,            0.020509,           0.0018594,           0.0018594,           0.0018594
                 242,            0.051638,              0.0793,            0.027409,             0.60857,             0.45269,             0.47666,             0.25374,            0.051497,            0.052679,              0.0205,           0.0018319,           0.0018319,           0.0018319
                 243,            0.051669,            0.079749,            0.027491,             0.60632,             0.45355,             0.47666,             0.25377,              0.0515,            0.052666,            0.020501,           0.0018048,           0.0018048,           0.0018048
                 244,            0.051704,            0.079947,            0.027466,             0.62255,              0.4457,             0.47675,             0.25409,            0.051459,            0.052667,            0.020495,           0.0017781,           0.0017781,           0.0017781
                 245,            0.051666,            0.079442,            0.027263,             0.61229,             0.45081,              0.4768,             0.25385,            0.051479,            0.052668,            0.020489,           0.0017519,           0.0017519,           0.0017519
                 246,            0.051559,            0.079696,            0.027207,             0.61457,             0.44977,             0.47694,             0.25378,            0.051488,            0.052673,            0.020486,            0.001726,            0.001726,            0.001726
                 247,            0.051546,            0.079325,            0.027249,             0.60685,             0.45325,             0.47698,             0.25387,            0.051494,            0.052674,             0.02048,           0.0017005,           0.0017005,           0.0017005
                 248,            0.051562,            0.079725,            0.027227,             0.60861,             0.45242,             0.47692,             0.25369,            0.051497,            0.052671,            0.020479,           0.0016755,           0.0016755,           0.0016755
                 249,            0.051444,            0.079615,            0.027119,              0.6158,             0.44929,             0.47697,             0.25367,            0.051493,            0.052667,            0.020475,           0.0016509,           0.0016509,           0.0016509
                 250,            0.051395,            0.079579,            0.027102,             0.60333,             0.45536,              0.4771,             0.25397,            0.051464,            0.052665,            0.020465,           0.0016267,           0.0016267,           0.0016267
                 251,            0.051462,             0.07942,             0.02715,             0.61191,             0.45083,              0.4771,             0.25424,            0.051448,            0.052668,            0.020464,           0.0016029,           0.0016029,           0.0016029
                 252,              0.0515,            0.079424,            0.027105,             0.62135,             0.44604,             0.47708,             0.25429,             0.05145,            0.052672,            0.020455,           0.0015795,           0.0015795,           0.0015795
                 253,            0.051365,            0.079444,            0.026965,             0.60849,             0.45255,             0.47723,             0.25465,            0.051428,            0.052665,            0.020451,           0.0015566,           0.0015566,           0.0015566
                 254,            0.051364,            0.079149,            0.026974,             0.60597,             0.45448,             0.47751,              0.2548,            0.051436,            0.052666,            0.020448,           0.0015341,           0.0015341,           0.0015341
                 255,            0.051593,            0.079896,             0.02776,              0.6039,             0.45548,             0.47789,             0.25519,            0.051425,            0.052657,            0.020428,           0.0015121,           0.0015121,           0.0015121
                 256,            0.051575,            0.079714,            0.027624,               0.615,             0.45111,             0.47851,             0.25547,            0.051417,            0.052649,            0.020403,           0.0014905,           0.0014905,           0.0014905
                 257,            0.051629,            0.079939,            0.027688,             0.61935,             0.44921,             0.47876,             0.25541,            0.051419,            0.052636,            0.020372,           0.0014693,           0.0014693,           0.0014693
                 258,            0.051599,            0.079642,            0.027724,              0.6109,             0.45332,             0.47905,              0.2558,            0.051393,            0.052626,            0.020348,           0.0014486,           0.0014486,           0.0014486
                 259,            0.051513,            0.079709,            0.027563,              0.6256,             0.44692,             0.47957,             0.25643,            0.051347,            0.052609,            0.020318,           0.0014283,           0.0014283,           0.0014283
                 260,            0.051484,            0.079677,            0.027574,             0.62669,             0.44674,             0.47998,             0.25686,            0.051303,            0.052597,            0.020292,           0.0014084,           0.0014084,           0.0014084
                 261,            0.051501,            0.079596,            0.027509,             0.62468,             0.44784,             0.48053,             0.25752,            0.051245,             0.05258,            0.020262,            0.001389,            0.001389,            0.001389
                 262,            0.051473,            0.079589,            0.027468,             0.61988,             0.45063,             0.48087,             0.25783,            0.051221,            0.052563,            0.020237,           0.0013701,           0.0013701,           0.0013701
                 263,            0.051425,            0.079648,            0.027374,             0.62612,             0.44808,             0.48106,             0.25787,            0.051228,            0.052549,            0.020215,           0.0013516,           0.0013516,           0.0013516
                 264,             0.05137,              0.0795,            0.027301,             0.60768,             0.45739,             0.48133,             0.25808,            0.051226,            0.052532,            0.020196,           0.0013336,           0.0013336,           0.0013336
                 265,            0.051298,            0.079275,            0.027361,             0.60385,              0.4592,             0.48168,             0.25831,            0.051212,            0.052523,            0.020185,            0.001316,            0.001316,            0.001316
                 266,             0.05142,            0.079478,            0.027277,             0.60996,             0.45658,             0.48177,             0.25839,            0.051216,            0.052518,            0.020174,           0.0012989,           0.0012989,           0.0012989
                 267,            0.051229,            0.079499,            0.027179,             0.61043,             0.45718,             0.48204,             0.25856,            0.051222,            0.052503,            0.020155,           0.0012822,           0.0012822,           0.0012822
                 268,            0.051244,            0.079204,            0.027214,             0.60547,              0.4604,              0.4824,             0.25909,            0.051202,             0.05249,            0.020138,            0.001266,            0.001266,            0.001266
                 269,            0.051271,             0.07961,            0.027081,             0.61587,             0.45558,             0.48295,             0.25953,            0.051177,            0.052488,            0.020125,           0.0012503,           0.0012503,           0.0012503
                 270,            0.051245,            0.079528,            0.027081,             0.61059,             0.45798,              0.4832,             0.25931,            0.051191,            0.052478,            0.020113,            0.001235,            0.001235,            0.001235
                 271,            0.051183,            0.079516,            0.027073,             0.61157,             0.45748,             0.48365,             0.25973,            0.051171,            0.052472,              0.0201,           0.0012202,           0.0012202,           0.0012202
                 272,            0.051104,            0.079109,            0.027015,             0.61175,             0.45786,             0.48399,             0.25995,            0.051149,            0.052457,            0.020089,           0.0012059,           0.0012059,           0.0012059
                 273,             0.05111,            0.079439,             0.02689,             0.61338,             0.45839,             0.48427,             0.26061,            0.051123,            0.052447,            0.020081,           0.0011921,           0.0011921,           0.0011921
                 274,            0.051098,            0.079229,            0.026928,             0.61329,             0.45896,             0.48468,             0.26082,             0.05112,            0.052437,            0.020064,           0.0011787,           0.0011787,           0.0011787
                 275,            0.051152,            0.079262,            0.026833,             0.62354,             0.45442,             0.48496,             0.26106,             0.05109,            0.052432,            0.020046,           0.0011658,           0.0011658,           0.0011658
                 276,            0.050969,            0.078854,            0.026822,             0.62501,             0.45414,             0.48507,             0.26128,            0.051063,            0.052431,            0.020024,           0.0011533,           0.0011533,           0.0011533
                 277,            0.050835,             0.07923,            0.026131,              0.6265,             0.45338,             0.48535,              0.2617,             0.05105,            0.052427,            0.020014,           0.0011414,           0.0011414,           0.0011414
                 278,            0.050755,            0.078557,            0.026227,             0.62068,             0.45623,             0.48542,             0.26193,            0.051046,            0.052432,            0.020008,           0.0011299,           0.0011299,           0.0011299
                 279,            0.050723,            0.078364,            0.026162,             0.62541,             0.45458,             0.48566,             0.26226,            0.051015,            0.052427,            0.019999,           0.0011189,           0.0011189,           0.0011189
                 280,            0.050761,            0.078785,            0.026206,             0.61711,             0.45878,             0.48575,             0.26223,            0.051008,            0.052422,            0.019997,           0.0011084,           0.0011084,           0.0011084
                 281,            0.050771,            0.078952,            0.026143,             0.61461,             0.45937,             0.48588,             0.26242,            0.050993,             0.05242,            0.019993,           0.0010983,           0.0010983,           0.0010983
                 282,            0.050764,            0.078498,            0.026016,             0.59556,             0.46923,             0.48587,             0.26239,            0.050992,            0.052422,            0.019991,           0.0010888,           0.0010888,           0.0010888
                 283,            0.050683,            0.078761,             0.02599,             0.62095,             0.45616,             0.48592,             0.26261,            0.050975,            0.052425,            0.019994,           0.0010797,           0.0010797,           0.0010797
                 284,            0.050675,            0.078405,             0.02602,             0.62609,             0.45323,              0.4859,             0.26264,            0.050986,            0.052428,            0.019999,           0.0010711,           0.0010711,           0.0010711
                 285,            0.050707,              0.0788,            0.026051,             0.61633,             0.45798,             0.48578,             0.26232,            0.051014,            0.052429,            0.020004,            0.001063,            0.001063,            0.001063
                 286,            0.050592,            0.078704,            0.025933,             0.61574,             0.45882,             0.48578,             0.26222,            0.051013,            0.052422,            0.020011,           0.0010554,           0.0010554,           0.0010554
                 287,            0.050575,            0.078675,            0.025933,             0.61715,             0.45842,             0.48599,             0.26251,            0.050983,            0.052428,            0.020008,           0.0010483,           0.0010483,           0.0010483
                 288,            0.050661,             0.07858,            0.026027,             0.62425,             0.45522,             0.48611,             0.26303,            0.050942,            0.052426,            0.020011,           0.0010416,           0.0010416,           0.0010416
                 289,            0.050699,            0.078531,            0.025963,             0.61276,             0.46018,             0.48573,             0.26273,            0.050958,            0.052432,             0.02002,           0.0010355,           0.0010355,           0.0010355
                 290,            0.050591,            0.078592,            0.025889,             0.61942,             0.45718,             0.48606,             0.26305,            0.050929,            0.052429,             0.02002,           0.0010298,           0.0010298,           0.0010298
                 291,             0.05061,            0.078332,            0.025916,             0.61423,             0.46004,             0.48642,             0.26356,            0.050906,            0.052425,            0.020017,           0.0010247,           0.0010247,           0.0010247
                 292,            0.050638,            0.078789,            0.026176,             0.62759,             0.45444,             0.48668,             0.26365,            0.050899,             0.05243,            0.020014,             0.00102,             0.00102,             0.00102
                 293,            0.050676,            0.078672,            0.026138,              0.6194,             0.45758,             0.48666,             0.26367,            0.050896,            0.052431,            0.020013,           0.0010158,           0.0010158,           0.0010158
                 294,            0.050751,            0.078894,            0.026209,             0.61867,             0.45843,             0.48662,             0.26357,            0.050908,            0.052435,            0.020004,           0.0010121,           0.0010121,           0.0010121
                 295,            0.050724,            0.078617,            0.026241,             0.61046,             0.46141,             0.48654,             0.26348,            0.050923,            0.052432,            0.019993,           0.0010089,           0.0010089,           0.0010089
                 296,            0.050677,            0.078723,            0.026143,             0.61036,             0.46172,             0.48664,             0.26369,            0.050914,            0.052423,            0.019978,           0.0010062,           0.0010062,           0.0010062
                 297,             0.05069,            0.078718,            0.026214,             0.61115,             0.46191,             0.48687,             0.26401,            0.050884,            0.052422,            0.019964,           0.0010039,           0.0010039,           0.0010039
                 298,            0.050732,            0.078683,             0.02623,             0.61533,             0.46013,             0.48706,             0.26438,            0.050859,            0.052415,            0.019957,           0.0010022,           0.0010022,           0.0010022
                 299,            0.050735,            0.078721,            0.026245,             0.61552,             0.45949,             0.48693,             0.26422,            0.050863,            0.052416,            0.019955,            0.001001,            0.001001,            0.001001
